Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7273","Emissions (CO2)","6797","Other forest","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6797","Other forest","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6797","Other forest","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7273","Emissions (CO2)","6797","Other forest","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6797","Other forest","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6797","Other forest","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7273","Emissions (CO2)","6797","Other forest","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6797","Other forest","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6797","Other forest","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7273","Emissions (CO2)","6797","Other forest","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6797","Other forest","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6797","Other forest","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7273","Emissions (CO2)","6797","Other forest","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","1990","1990","3050","FAO TIER 1","kt","0.0063","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","1990","1990","3050","FAO TIER 1","kt","0.0006","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","1991","1991","3050","FAO TIER 1","kt","0.0063","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","1991","1991","3050","FAO TIER 1","kt","0.0006","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","1992","1992","3050","FAO TIER 1","kt","0.0063","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","1992","1992","3050","FAO TIER 1","kt","0.0006","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","1993","1993","3050","FAO TIER 1","kt","0.0063","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","1993","1993","3050","FAO TIER 1","kt","0.0006","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","1994","1994","3050","FAO TIER 1","kt","0.0063","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","1994","1994","3050","FAO TIER 1","kt","0.0006","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","1995","1995","3050","FAO TIER 1","kt","0.0063","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","1995","1995","3050","FAO TIER 1","kt","0.0006","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","1996","1996","3050","FAO TIER 1","kt","0.0177","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","1996","1996","3050","FAO TIER 1","kt","0.0016","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","1997","1997","3050","FAO TIER 1","kt","0.0256","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","1997","1997","3050","FAO TIER 1","kt","0.0023","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","1998","1998","3050","FAO TIER 1","kt","0.0216","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","1998","1998","3050","FAO TIER 1","kt","0.002","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","1999","1999","3050","FAO TIER 1","kt","0.0232","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","1999","1999","3050","FAO TIER 1","kt","0.0021","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","2000","2000","3050","FAO TIER 1","kt","0.0007","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","2000","2000","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","2001","2001","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","2001","2001","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","2002","2002","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","2002","2002","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","2003","2003","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","2003","2003","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","2004","2004","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","2004","2004","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","2005","2005","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","2005","2005","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","2006","2006","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","2006","2006","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","2007","2007","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","2007","2007","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","2008","2008","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","2008","2008","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","2009","2009","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","2009","2009","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","2010","2010","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","2010","2010","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6791","Closed shrubland","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6791","Closed shrubland","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","1990","1990","3050","FAO TIER 1","kt","0.0018","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","1990","1990","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","1991","1991","3050","FAO TIER 1","kt","0.0018","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","1991","1991","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","1992","1992","3050","FAO TIER 1","kt","0.0018","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","1992","1992","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","1993","1993","3050","FAO TIER 1","kt","0.0018","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","1993","1993","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","1994","1994","3050","FAO TIER 1","kt","0.0018","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","1994","1994","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","1995","1995","3050","FAO TIER 1","kt","0.0018","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","1995","1995","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","1996","1996","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","1996","1996","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","1997","1997","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","1997","1997","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","1998","1998","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","1998","1998","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","1999","1999","3050","FAO TIER 1","kt","0.0003","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","1999","1999","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","2000","2000","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","2000","2000","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","2001","2001","3050","FAO TIER 1","kt","0.0197","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","2001","2001","3050","FAO TIER 1","kt","0.0018","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","2002","2002","3050","FAO TIER 1","kt","0.0148","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","2002","2002","3050","FAO TIER 1","kt","0.0014","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","2003","2003","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","2003","2003","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","2004","2004","3050","FAO TIER 1","kt","0.0057","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","2004","2004","3050","FAO TIER 1","kt","0.0005","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","2005","2005","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","2005","2005","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","2006","2006","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","2006","2006","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","2007","2007","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","2007","2007","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","2008","2008","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","2008","2008","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","2009","2009","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","2009","2009","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","2010","2010","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","2010","2010","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","2012","2012","3050","FAO TIER 1","kt","0.0087","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","2012","2012","3050","FAO TIER 1","kt","0.0008","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6794","Grassland","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6794","Grassland","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6792","Open shrubland","1990","1990","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6792","Open shrubland","1990","1990","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6792","Open shrubland","1991","1991","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6792","Open shrubland","1991","1991","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6792","Open shrubland","1992","1992","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6792","Open shrubland","1992","1992","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6792","Open shrubland","1993","1993","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6792","Open shrubland","1993","1993","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6792","Open shrubland","1994","1994","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6792","Open shrubland","1994","1994","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6792","Open shrubland","1995","1995","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6792","Open shrubland","1995","1995","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6792","Open shrubland","1996","1996","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6792","Open shrubland","1996","1996","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7225","Emissions (CH4)","6792","Open shrubland","1997","1997","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GI","Emissions from Fires","238","Falkland Islands (Malvinas)","7230","Emissions (N2O)","6792","Open shrubland","1997","1997","3050","FAO TIER 1","kt","0","E","Estimated value",""
