Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","254","French Guiana","5110","Area","6668","Cropland area under organic agric.","2015","2015","1000 ha","0.689","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6668","Cropland area under organic agric.","2016","2016","1000 ha","0.854","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6668","Cropland area under organic agric.","2017","2017","1000 ha","0.591","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6668","Cropland area under organic agric.","2018","2018","1000 ha","0.686","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6668","Cropland area under organic agric.","2019","2019","1000 ha","1.611","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6668","Cropland area under organic agric.","2020","2020","1000 ha","1.133","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6668","Cropland area under organic agric.","2021","2021","1000 ha","1.161","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6668","Cropland area under organic agric.","2022","2022","1000 ha","1.229","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6669","Cropland area certified organic","2010","2010","1000 ha","0.406","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6669","Cropland area certified organic","2011","2011","1000 ha","0.423","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6669","Cropland area certified organic","2012","2012","1000 ha","0.405","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6669","Cropland area certified organic","2013","2013","1000 ha","0.672","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6669","Cropland area certified organic","2014","2014","1000 ha","0.513","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6669","Cropland area certified organic","2015","2015","1000 ha","0.664","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6669","Cropland area certified organic","2016","2016","1000 ha","0.685","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6669","Cropland area certified organic","2017","2017","1000 ha","0.48","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6669","Cropland area certified organic","2018","2018","1000 ha","0.53","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6669","Cropland area certified organic","2019","2019","1000 ha","1.423","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6669","Cropland area certified organic","2020","2020","1000 ha","0.985","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6669","Cropland area certified organic","2021","2021","1000 ha","0.993","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6669","Cropland area certified organic","2022","2022","1000 ha","1.036","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2010","2010","1000 ha","1.055","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2011","2011","1000 ha","1.455","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2012","2012","1000 ha","1.68","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2013","2013","1000 ha","1.908","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2014","2014","1000 ha","1.467","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2015","2015","1000 ha","2.057","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2016","2016","1000 ha","2.197","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2017","2017","1000 ha","2.47","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2018","2018","1000 ha","2.276","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2019","2019","1000 ha","2.059","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2020","2020","1000 ha","2.544","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2021","2021","1000 ha","2.713","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2022","2022","1000 ha","2.377","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6682","Perm. meadows & pastures area certified organic","2010","2010","1000 ha","1.013","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6682","Perm. meadows & pastures area certified organic","2011","2011","1000 ha","1.363","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6682","Perm. meadows & pastures area certified organic","2012","2012","1000 ha","1.446","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6682","Perm. meadows & pastures area certified organic","2013","2013","1000 ha","1.695","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6682","Perm. meadows & pastures area certified organic","2014","2014","1000 ha","1.431","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6682","Perm. meadows & pastures area certified organic","2015","2015","1000 ha","1.752","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6682","Perm. meadows & pastures area certified organic","2016","2016","1000 ha","1.765","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6682","Perm. meadows & pastures area certified organic","2017","2017","1000 ha","2.304","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6682","Perm. meadows & pastures area certified organic","2018","2018","1000 ha","2.239","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6682","Perm. meadows & pastures area certified organic","2019","2019","1000 ha","2.023","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6682","Perm. meadows & pastures area certified organic","2020","2020","1000 ha","2.539","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6682","Perm. meadows & pastures area certified organic","2021","2021","1000 ha","2.698","A","Official figure",""
"RL","Land Use","254","French Guiana","5110","Area","6682","Perm. meadows & pastures area certified organic","2022","2022","1000 ha","2.349","A","Official figure",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1961","1961","1000 ha","1359","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1962","1962","1000 ha","1359","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1963","1963","1000 ha","1359","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1964","1964","1000 ha","1359","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1965","1965","1000 ha","1359","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1966","1966","1000 ha","1364","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1967","1967","1000 ha","1364","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1968","1968","1000 ha","1366","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1969","1969","1000 ha","1366","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1970","1970","1000 ha","1371","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1971","1971","1000 ha","1371","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1972","1972","1000 ha","1374","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1973","1973","1000 ha","1376","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1974","1974","1000 ha","1376","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1975","1975","1000 ha","1378","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1976","1976","1000 ha","1329.2417","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1977","1977","1000 ha","1280.4833","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1978","1978","1000 ha","1231.725","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1979","1979","1000 ha","1182.9667","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1980","1980","1000 ha","1134.2083","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1981","1981","1000 ha","1085.45","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1982","1982","1000 ha","1036.6917","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1983","1983","1000 ha","987.9333","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1984","1984","1000 ha","992.8","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1985","1985","1000 ha","994.6667","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1986","1986","1000 ha","998.5333","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1987","1987","1000 ha","1000.4","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1988","1988","1000 ha","1002.2667","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1989","1989","1000 ha","1006.1333","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1990","1990","1000 ha","1008","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1991","1991","1000 ha","1009.8667","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1992","1992","1000 ha","1011.7333","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1993","1993","1000 ha","1013.6","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1994","1994","1000 ha","1015.4667","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1995","1995","1000 ha","1019.3333","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1996","1996","1000 ha","1022.2","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1997","1997","1000 ha","1024.0667","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1998","1998","1000 ha","1025.9333","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","1999","1999","1000 ha","1027.8","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","2000","2000","1000 ha","1030.6667","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","2001","2001","1000 ha","1034.5333","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","2002","2002","1000 ha","1036.4","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","2003","2003","1000 ha","1038.2667","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","2004","2004","1000 ha","1040.1333","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","2005","2005","1000 ha","1042","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","2006","2006","1000 ha","1042","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","2007","2007","1000 ha","1042","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","2008","2008","1000 ha","1042","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","2009","2009","1000 ha","1042","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","2010","2010","1000 ha","1042","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","2011","2011","1000 ha","1042","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","2012","2012","1000 ha","1042","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","2013","2013","1000 ha","1042","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","2014","2014","1000 ha","1042","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","2015","2015","1000 ha","1042","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","2016","2016","1000 ha","1042","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","2017","2017","1000 ha","1042","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","2018","2018","1000 ha","1042","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","2019","2019","1000 ha","1042","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","2020","2020","1000 ha","1042","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","2021","2021","1000 ha","1043","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6602","Agriculture","2022","2022","1000 ha","1043","I","Imputed value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1961","1961","1000 ha","1359","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1961","1961","%","6.91","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1961","1961","USD_PPP/ha","224.88","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1962","1962","1000 ha","1359","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1962","1962","%","6.91","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1962","1962","USD_PPP/ha","230.61","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1963","1963","1000 ha","1359","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1963","1963","%","6.91","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1963","1963","USD_PPP/ha","205.21","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1964","1964","1000 ha","1359","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1964","1964","%","6.91","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1964","1964","USD_PPP/ha","236.21","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1965","1965","1000 ha","1359","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1965","1965","%","6.91","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1965","1965","USD_PPP/ha","235.55","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1966","1966","1000 ha","1364","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1966","1966","%","6.93","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1966","1966","USD_PPP/ha","243.13","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1967","1967","1000 ha","1364","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1967","1967","%","6.93","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1967","1967","USD_PPP/ha","239.83","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1968","1968","1000 ha","1366","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1968","1968","%","6.94","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1968","1968","USD_PPP/ha","222.49","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1969","1969","1000 ha","1366","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1969","1969","%","6.94","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1969","1969","USD_PPP/ha","252.05","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1970","1970","1000 ha","1371","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1970","1970","%","6.97","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1970","1970","USD_PPP/ha","242.28","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1971","1971","1000 ha","1371","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1971","1971","%","6.97","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1971","1971","USD_PPP/ha","257.78","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1972","1972","1000 ha","1374","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1972","1972","%","6.98","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1972","1972","USD_PPP/ha","230.75","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1973","1973","1000 ha","1376","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1973","1973","%","7","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1973","1973","USD_PPP/ha","225.42","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1974","1974","1000 ha","1376","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1974","1974","%","7","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1974","1974","USD_PPP/ha","270.08","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1975","1975","1000 ha","1378","A","Official figure",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1975","1975","%","7","A","Official figure",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1975","1975","USD_PPP/ha","263.47","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1976","1976","1000 ha","1329.2417","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1976","1976","%","6.75","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1976","1976","USD_PPP/ha","253.06","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1977","1977","1000 ha","1280.4833","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1977","1977","%","6.5","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1977","1977","USD_PPP/ha","293.43","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1978","1978","1000 ha","1231.725","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1978","1978","%","6.26","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1978","1978","USD_PPP/ha","321.25","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1979","1979","1000 ha","1182.9667","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1979","1979","%","6.01","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1979","1979","USD_PPP/ha","291.12","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1980","1980","1000 ha","1134.2083","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1980","1980","%","5.76","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1980","1980","USD_PPP/ha","315","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1981","1981","1000 ha","1085.45","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1981","1981","%","5.51","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1981","1981","USD_PPP/ha","342.53","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1982","1982","1000 ha","1036.6917","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1982","1982","%","5.27","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1982","1982","USD_PPP/ha","349.13","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1983","1983","1000 ha","987.9333","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1983","1983","%","5.02","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1983","1983","USD_PPP/ha","319.4","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1984","1984","1000 ha","992.8","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1984","1984","%","5.04","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1984","1984","USD_PPP/ha","328.81","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1985","1985","1000 ha","994.6667","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1985","1985","%","5.05","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1985","1985","USD_PPP/ha","316.89","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1986","1986","1000 ha","998.5333","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1986","1986","%","5.07","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1986","1986","USD_PPP/ha","329.62","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1987","1987","1000 ha","1000.4","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1987","1987","%","5.08","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1987","1987","USD_PPP/ha","306.94","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1988","1988","1000 ha","1002.2667","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1988","1988","%","5.09","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1988","1988","USD_PPP/ha","294.3","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1989","1989","1000 ha","1006.1333","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1989","1989","%","5.11","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1989","1989","USD_PPP/ha","276.87","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1990","1990","1000 ha","1008","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1990","1990","%","5.12","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1990","1990","USD_PPP/ha","250.81","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1991","1991","1000 ha","1009.8667","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1991","1991","%","5.13","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1991","1991","USD_PPP/ha","300.91","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1992","1992","1000 ha","1011.7333","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1992","1992","%","5.14","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1992","1992","USD_PPP/ha","329.75","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1993","1993","1000 ha","1013.6","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1993","1993","%","5.15","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1993","1993","USD_PPP/ha","351.34","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1994","1994","1000 ha","1015.4667","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1994","1994","%","5.16","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1994","1994","USD_PPP/ha","381.4","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1995","1995","1000 ha","1019.3333","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1995","1995","%","5.18","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1995","1995","USD_PPP/ha","445.5","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1996","1996","1000 ha","1022.2","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1996","1996","%","5.19","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1996","1996","USD_PPP/ha","460.37","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1997","1997","1000 ha","1024.0667","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1997","1997","%","5.2","E","Estimated value",""
"RL","Land Use","328","Guyana","7278","Value of agricultural production (Int. $) per Area","6610","Agricultural land","1997","1997","USD_PPP/ha","476.49","E","Estimated value",""
"RL","Land Use","328","Guyana","5110","Area","6610","Agricultural land","1998","1998","1000 ha","1025.9333","I","Imputed value",""
"RL","Land Use","328","Guyana","7209","Share in Land area","6610","Agricultural land","1998","1998","%","5.21","E","Estimated value",""
